Session_Number,Trial_Time,Listener_Number,Subject_3,Subject_4,Talker_Number,Score,Target_Word,Response_Word_1,Talker_Language,Listener_Language,Background_Noise,Peak/Peak_SNR_(at_Listener),TabRT1,Orientation,Location,Rating,Listener_Age,Talker_Age,Listener_Sex,Talker_Sex,Listener_Status,Talker_Status,
572,7.359155e+05,-99,6,6,139,1,219,219,Blank,Not_Specified,7.273333e+01,5.566667e+00,0,Normal,0,1,0,19,0,0,0,YNH,
572,7.359155e+05,-99,6,6,138,1,31,31,Blank,Not_Specified,7.580000e+01,7.633333e+00,0,Normal,0,1,0,22,0,0,0,YNH,
572,7.359155e+05,-99,6,6,138,0,232,236,Blank,Not_Specified,7.560000e+01,8.400000e+00,0,Normal,0,1,0,22,0,0,0,YNH,
572,7.359155e+05,-99,6,6,126,1,33,33,Blank,Not_Specified,7.503333e+01,5.766667e+00,0,Normal,0,3,0,23,0,0,0,YNH,
572,7.359155e+05,-99,6,6,139,1,43,43,Blank,Not_Specified,7.460000e+01,5.700000e+00,0,Normal,0,1,0,19,0,0,0,YNH,
572,7.359155e+05,-99,6,6,138,1,55,55,Blank,Not_Specified,7.693333e+01,9.966667e+00,0,Normal,0,1,0,22,0,0,0,YNH,
572,7.359155e+05,-99,6,6,138,1,146,146,Blank,Not_Specified,7.303333e+01,1.373333e+01,0,Normal,0,1,0,22,0,0,0,YNH,
572,7.359155e+05,-99,6,6,138,1,54,54,Blank,Not_Specified,7.390000e+01,1.370000e+01,0,Normal,0,1,0,22,0,0,0,YNH,
572,7.359155e+05,-99,6,6,138,1,220,220,Blank,Not_Specified,7.623333e+01,9.966667e+00,0,Normal,0,1,0,22,0,0,0,YNH,
572,7.359155e+05,139,6,6,126,1,149,149,Blank,Blank,7.396667e+01,7.300000e+00,0,Normal,0,1,19,23,0,0,YNH,YNH,
572,7.359155e+05,139,6,6,-99,1,129,129,Not_Specified,Blank,7.590000e+01,1.666667e+00,0,Normal,0,1,19,0,0,0,YNH,0,
572,7.359155e+05,139,6,6,-99,0,175,179,Not_Specified,Blank,7.683333e+01,1.700000e+00,0,Normal,0,1,19,0,0,0,YNH,0,
572,7.359155e+05,139,6,6,126,1,68,68,Blank,Blank,7.463333e+01,6.500000e+00,0,Normal,0,1,19,23,0,0,YNH,YNH,
572,7.359155e+05,139,6,6,138,1,84,84,Blank,Blank,7.643333e+01,1.000000e+01,0,Normal,0,1,19,22,0,0,YNH,YNH,
572,7.359155e+05,139,6,6,138,1,56,56,Blank,Blank,7.610000e+01,7.800000e+00,0,Normal,0,1,19,22,0,0,YNH,YNH,
572,7.359155e+05,139,6,6,-99,1,47,47,Not_Specified,Blank,7.760000e+01,-1.333333e-01,0,Normal,0,1,19,0,0,0,YNH,0,
572,7.359155e+05,139,6,6,-99,1,73,73,Not_Specified,Blank,7.443333e+01,2.300000e+00,0,Normal,0,1,19,0,0,0,YNH,0,
572,7.359155e+05,139,6,6,138,1,205,205,Blank,Blank,7.656667e+01,7.866667e+00,0,Normal,0,1,19,22,0,0,YNH,YNH,
572,7.359155e+05,139,6,6,-99,1,261,261,Not_Specified,Blank,7.730000e+01,1.600000e+00,0,Normal,0,1,19,0,0,0,YNH,0,
572,7.359155e+05,139,6,6,-99,1,202,202,Not_Specified,Blank,7.573333e+01,1.500000e+00,0,Normal,0,1,19,0,0,0,YNH,0,
572,7.359155e+05,139,6,6,-99,0,115,116,Not_Specified,Blank,7.696667e+01,-6.666667e-02,0,Normal,0,1,19,0,0,0,YNH,0,
572,7.359155e+05,139,6,6,138,1,31,31,Blank,Blank,7.580000e+01,7.633333e+00,0,Normal,0,1,19,22,0,0,YNH,YNH,
572,7.359155e+05,139,6,6,138,1,232,232,Blank,Blank,7.560000e+01,8.400000e+00,0,Normal,0,1,19,22,0,0,YNH,YNH,
572,7.359155e+05,139,6,6,-99,1,57,57,Not_Specified,Blank,7.553333e+01,2.700000e+00,0,Normal,0,1,19,0,0,0,YNH,0,
572,7.359155e+05,139,6,6,-99,1,13,13,Not_Specified,Blank,7.556667e+01,1.833333e+00,0,Normal,0,1,19,0,0,0,YNH,0,
572,7.359155e+05,139,6,6,126,0,33,36,Blank,Blank,7.503333e+01,5.766667e+00,0,Normal,0,1,19,23,0,0,YNH,YNH,
572,7.359155e+05,139,6,6,138,1,55,55,Blank,Blank,7.693333e+01,9.966667e+00,0,Normal,0,1,19,22,0,0,YNH,YNH,
572,7.359155e+05,139,6,6,138,1,146,146,Blank,Blank,7.303333e+01,1.373333e+01,0,Normal,0,1,19,22,0,0,YNH,YNH,
572,7.359155e+05,139,6,6,138,1,54,54,Blank,Blank,7.390000e+01,1.370000e+01,0,Normal,0,1,19,22,0,0,YNH,YNH,
572,7.359155e+05,139,6,6,138,1,220,220,Blank,Blank,7.623333e+01,9.966667e+00,0,Normal,0,1,19,22,0,0,YNH,YNH,
572,7.359155e+05,138,6,6,126,1,149,149,Blank,Blank,7.396667e+01,7.300000e+00,0,Normal,0,2,22,23,0,0,YNH,YNH,
572,7.359155e+05,138,6,6,-99,1,129,129,Not_Specified,Blank,7.590000e+01,1.666667e+00,0,Normal,0,4,22,0,0,0,YNH,0,
572,7.359155e+05,138,6,6,139,0,144,22,Blank,Blank,7.530000e+01,4.700000e+00,0,Normal,0,1,22,19,0,0,YNH,YNH,
572,7.359155e+05,138,6,6,139,1,161,161,Blank,Blank,7.716667e+01,4.466667e+00,0,Normal,0,1,22,19,0,0,YNH,YNH,
572,7.359155e+05,138,6,6,-99,0,175,179,Not_Specified,Blank,7.683333e+01,1.700000e+00,0,Normal,0,4,22,0,0,0,YNH,0,
572,7.359155e+05,138,6,6,126,1,68,68,Blank,Blank,7.463333e+01,6.500000e+00,0,Normal,0,2,22,23,0,0,YNH,YNH,
572,7.359155e+05,138,6,6,139,1,245,245,Blank,Blank,7.676667e+01,4.100000e+00,0,Normal,0,1,22,19,0,0,YNH,YNH,
572,7.359155e+05,138,6,6,139,1,171,171,Blank,Blank,7.630000e+01,5.600000e+00,0,Normal,0,1,22,19,0,0,YNH,YNH,
572,7.359155e+05,138,6,6,-99,1,47,47,Not_Specified,Blank,7.760000e+01,-1.333333e-01,0,Normal,0,4,22,0,0,0,YNH,0,
572,7.359155e+05,138,6,6,-99,1,73,73,Not_Specified,Blank,7.443333e+01,2.300000e+00,0,Normal,0,4,22,0,0,0,YNH,0,
572,7.359155e+05,138,6,6,139,1,219,219,Blank,Blank,7.273333e+01,5.566667e+00,0,Normal,0,1,22,19,0,0,YNH,YNH,
572,7.359155e+05,138,6,6,-99,1,261,261,Not_Specified,Blank,7.730000e+01,1.600000e+00,0,Normal,0,4,22,0,0,0,YNH,0,
572,7.359155e+05,138,6,6,-99,1,202,202,Not_Specified,Blank,7.573333e+01,1.500000e+00,0,Normal,0,4,22,0,0,0,YNH,0,
572,7.359155e+05,138,6,6,-99,0,115,116,Not_Specified,Blank,7.696667e+01,-6.666667e-02,0,Normal,0,4,22,0,0,0,YNH,0,
572,7.359155e+05,138,6,6,-99,1,57,57,Not_Specified,Blank,7.553333e+01,2.700000e+00,0,Normal,0,4,22,0,0,0,YNH,0,
572,7.359155e+05,138,6,6,-99,0,13,14,Not_Specified,Blank,7.556667e+01,1.833333e+00,0,Normal,0,4,22,0,0,0,YNH,0,
572,7.359155e+05,138,6,6,126,1,33,33,Blank,Blank,7.503333e+01,5.766667e+00,0,Normal,0,2,22,23,0,0,YNH,YNH,
572,7.359155e+05,138,6,6,139,1,43,43,Blank,Blank,7.460000e+01,5.700000e+00,0,Normal,0,1,22,19,0,0,YNH,YNH,
571,7.359155e+05,126,8,8,139,1,22,22,Blank,Blank,7.450000e+01,4.133333e+00,0,Normal,0,5,23,19,0,0,YNH,YNH,
571,7.359155e+05,126,8,8,-99,0,193,19,Not_Specified,Blank,7.816667e+01,-4.266667e+00,0,Normal,0,5,23,0,0,0,YNH,0,
571,7.359155e+05,126,8,8,-99,1,116,116,Not_Specified,Blank,7.593333e+01,2.266667e+00,0,Normal,0,5,23,0,0,0,YNH,0,
571,7.359155e+05,126,8,8,-99,0,44,43,Not_Specified,Blank,7.576667e+01,-2.100000e+00,0,Normal,0,5,23,0,0,0,YNH,0,
571,7.359155e+05,126,8,8,-99,0,15,67,Not_Specified,Blank,7.703333e+01,-2.000000e-01,0,Normal,0,5,23,0,0,0,YNH,0,
571,7.359155e+05,126,8,8,-99,1,200,200,Not_Specified,Blank,7.553333e+01,3.000000e-01,0,Normal,0,5,23,0,0,0,YNH,0,
571,7.359155e+05,126,8,8,-99,1,101,101,Not_Specified,Blank,7.550000e+01,1.066667e+00,0,Normal,0,5,23,0,0,0,YNH,0,
571,7.359155e+05,126,8,8,139,1,104,104,Blank,Blank,7.633333e+01,2.066667e+00,0,Normal,0,5,23,19,0,0,YNH,YNH,
571,7.359155e+05,126,8,8,-99,1,2,2,Not_Specified,Blank,7.670000e+01,1.233333e+00,0,Normal,0,5,23,0,0,0,YNH,0,
571,7.359155e+05,126,8,8,138,1,89,89,Blank,Blank,7.626667e+01,5.400000e+00,0,Normal,0,4,23,22,0,0,YNH,YNH,
571,7.359155e+05,126,8,8,138,1,31,31,Blank,Blank,84,-1.866667e+00,0,Normal,0,4,23,22,0,0,YNH,YNH,
571,7.359155e+05,126,8,8,139,1,80,80,Blank,Blank,7.550000e+01,4.166667e+00,0,Normal,0,5,23,19,0,0,YNH,YNH,
571,7.359155e+05,126,8,8,138,1,206,206,Blank,Blank,7.623333e+01,6.833333e+00,0,Normal,0,4,23,22,0,0,YNH,YNH,
571,7.359155e+05,126,8,8,-99,1,109,109,Not_Specified,Blank,7.690000e+01,7.666667e-01,0,Normal,0,5,23,0,0,0,YNH,0,
571,7.359155e+05,126,8,8,-99,1,202,202,Not_Specified,Blank,7.663333e+01,-3.333333e-01,0,Normal,0,5,23,0,0,0,YNH,0,
571,7.359155e+05,126,8,8,139,1,166,166,Blank,Blank,7.576667e+01,1.066667e+00,0,Normal,0,5,23,19,0,0,YNH,YNH,
571,7.359155e+05,126,8,8,-99,1,209,209,Not_Specified,Blank,7.703333e+01,-4.000000e-01,0,Normal,0,5,23,0,0,0,YNH,0,
571,7.359155e+05,126,8,8,138,1,257,257,Blank,Blank,7.580000e+01,7.166667e+00,0,Normal,0,4,23,22,0,0,YNH,YNH,
571,7.359155e+05,126,8,8,139,1,241,241,Blank,Blank,7.476667e+01,2.866667e+00,0,Normal,0,5,23,19,0,0,YNH,YNH,
571,7.359155e+05,126,8,8,139,1,159,159,Blank,Blank,7.670000e+01,2.666667e+00,0,Normal,0,5,23,19,0,0,YNH,YNH,
571,7.359155e+05,126,8,8,138,1,190,190,Blank,Blank,7.663333e+01,6.766667e+00,0,Normal,0,4,23,22,0,0,YNH,YNH,
571,7.359155e+05,126,8,8,138,1,67,67,Blank,Blank,7.416667e+01,8.933333e+00,0,Normal,0,4,23,22,0,0,YNH,YNH,
571,7.359155e+05,126,8,8,-99,1,244,244,Not_Specified,Blank,7.610000e+01,8.333333e-01,0,Normal,0,5,23,0,0,0,YNH,0,
571,7.359155e+05,126,8,8,138,1,89,89,Blank,Blank,7.623333e+01,5.733333e+00,0,Normal,0,4,23,22,0,0,YNH,YNH,
571,7.359155e+05,126,8,8,139,1,141,141,Blank,Blank,7.646667e+01,3.366667e+00,0,Normal,0,5,23,19,0,0,YNH,YNH,
571,7.359155e+05,126,8,8,139,1,61,61,Blank,Blank,7.820000e+01,2.366667e+00,0,Normal,0,5,23,19,0,0,YNH,YNH,
571,7.359155e+05,126,8,8,138,1,145,145,Blank,Blank,7.856667e+01,5.400000e+00,0,Normal,0,4,23,22,0,0,YNH,YNH,
571,7.359155e+05,126,8,8,139,1,63,63,Blank,Blank,7.593333e+01,2.633333e+00,0,Normal,0,5,23,19,0,0,YNH,YNH,
571,7.359155e+05,126,8,8,138,1,40,40,Blank,Blank,7.610000e+01,1.130000e+01,0,Normal,0,4,23,22,0,0,YNH,YNH,
571,7.359155e+05,126,8,8,139,1,196,196,Blank,Blank,7.523333e+01,4.200000e+00,0,Normal,0,5,23,19,0,0,YNH,YNH,
571,7.359155e+05,126,8,8,-99,1,186,186,Not_Specified,Blank,7.830000e+01,-2.000000e-01,0,Normal,0,5,23,0,0,0,YNH,0,
571,7.359155e+05,126,8,8,139,1,3,3,Blank,Blank,7.630000e+01,3.200000e+00,0,Normal,0,5,23,19,0,0,YNH,YNH,
571,7.359155e+05,126,8,8,138,1,146,146,Blank,Blank,7.626667e+01,5.966667e+00,0,Normal,0,4,23,22,0,0,YNH,YNH,
571,7.359155e+05,126,8,8,139,1,236,236,Blank,Blank,7.560000e+01,5.333333e+00,0,Normal,0,5,23,19,0,0,YNH,YNH,
571,7.359155e+05,126,8,8,139,1,168,168,Blank,Blank,7.840000e+01,-2.000000e-01,0,Normal,0,5,23,19,0,0,YNH,YNH,
571,7.359155e+05,126,8,8,-99,1,34,34,Not_Specified,Blank,7.796667e+01,-7.333333e-01,0,Normal,0,5,23,0,0,0,YNH,0,
571,7.359155e+05,126,8,8,-99,1,220,220,Not_Specified,Blank,7.736667e+01,9.000000e-01,0,Normal,0,5,23,0,0,0,YNH,0,
571,7.359155e+05,126,8,8,139,1,131,131,Blank,Blank,7.730000e+01,3.566667e+00,0,Normal,0,5,23,19,0,0,YNH,YNH,
571,7.359155e+05,126,8,8,-99,1,244,244,Not_Specified,Blank,7.553333e+01,1.333333e+00,0,Normal,0,5,23,0,0,0,YNH,0,
571,7.359155e+05,126,8,8,139,1,272,272,Blank,Blank,7.690000e+01,4,0,Normal,0,5,23,19,0,0,YNH,YNH,
571,7.359155e+05,126,8,8,139,0,140,135,Blank,Blank,7.503333e+01,3.266667e+00,0,Normal,0,5,23,19,0,0,YNH,YNH,
571,7.359155e+05,126,8,8,139,1,60,60,Blank,Blank,7.690000e+01,2.100000e+00,0,Normal,0,5,23,19,0,0,YNH,YNH,
571,7.359155e+05,-99,8,8,139,1,22,22,Blank,Not_Specified,7.450000e+01,4.133333e+00,0,Normal,0,2,0,19,0,0,0,YNH,
571,7.359155e+05,-99,8,8,126,1,187,187,Blank,Not_Specified,7.466667e+01,2.566667e+00,0,Normal,0,3,0,23,0,0,0,YNH,
571,7.359155e+05,-99,8,8,139,1,104,104,Blank,Not_Specified,7.633333e+01,2.066667e+00,0,Normal,0,2,0,19,0,0,0,YNH,
571,7.359155e+05,-99,8,8,138,1,89,89,Blank,Not_Specified,7.626667e+01,5.400000e+00,0,Normal,0,2,0,22,0,0,0,YNH,
571,7.359155e+05,-99,8,8,138,1,31,31,Blank,Not_Specified,84,-1.866667e+00,0,Normal,0,2,0,22,0,0,0,YNH,
571,7.359155e+05,-99,8,8,139,1,80,80,Blank,Not_Specified,7.550000e+01,4.166667e+00,0,Normal,0,2,0,19,0,0,0,YNH,
571,7.359155e+05,-99,8,8,138,1,206,206,Blank,Not_Specified,7.623333e+01,6.833333e+00,0,Normal,0,2,0,22,0,0,0,YNH,
571,7.359155e+05,-99,8,8,139,1,166,166,Blank,Not_Specified,7.576667e+01,1.066667e+00,0,Normal,0,2,0,19,0,0,0,YNH,
571,7.359155e+05,-99,8,8,126,0,106,165,Blank,Not_Specified,7.586667e+01,2.133333e+00,0,Normal,0,3,0,23,0,0,0,YNH,
571,7.359155e+05,-99,8,8,138,1,257,257,Blank,Not_Specified,7.580000e+01,7.166667e+00,0,Normal,0,2,0,22,0,0,0,YNH,
571,7.359155e+05,-99,8,8,139,1,241,241,Blank,Not_Specified,7.476667e+01,2.866667e+00,0,Normal,0,2,0,19,0,0,0,YNH,
571,7.359155e+05,-99,8,8,126,0,115,116,Blank,Not_Specified,7.596667e+01,1.833333e+00,0,Normal,0,3,0,23,0,0,0,YNH,
571,7.359155e+05,-99,8,8,139,1,159,159,Blank,Not_Specified,7.670000e+01,2.666667e+00,0,Normal,0,2,0,19,0,0,0,YNH,
571,7.359155e+05,-99,8,8,138,1,190,190,Blank,Not_Specified,7.663333e+01,6.766667e+00,0,Normal,0,2,0,22,0,0,0,YNH,
571,7.359155e+05,-99,8,8,138,1,67,67,Blank,Not_Specified,7.416667e+01,8.933333e+00,0,Normal,0,2,0,22,0,0,0,YNH,
571,7.359155e+05,-99,8,8,138,1,89,89,Blank,Not_Specified,7.623333e+01,5.733333e+00,0,Normal,0,2,0,22,0,0,0,YNH,
571,7.359155e+05,-99,8,8,139,1,141,141,Blank,Not_Specified,7.646667e+01,3.366667e+00,0,Normal,0,2,0,19,0,0,0,YNH,
571,7.359155e+05,-99,8,8,139,1,61,61,Blank,Not_Specified,7.820000e+01,2.366667e+00,0,Normal,0,2,0,19,0,0,0,YNH,
571,7.359155e+05,-99,8,8,126,1,168,168,Blank,Not_Specified,7.576667e+01,3.700000e+00,0,Normal,0,3,0,23,0,0,0,YNH,
571,7.359155e+05,-99,8,8,138,1,145,145,Blank,Not_Specified,7.856667e+01,5.400000e+00,0,Normal,0,2,0,22,0,0,0,YNH,
571,7.359155e+05,-99,8,8,139,1,63,63,Blank,Not_Specified,7.593333e+01,2.633333e+00,0,Normal,0,2,0,19,0,0,0,YNH,
571,7.359155e+05,-99,8,8,138,1,40,40,Blank,Not_Specified,7.610000e+01,1.130000e+01,0,Normal,0,2,0,22,0,0,0,YNH,
571,7.359155e+05,-99,8,8,126,1,182,182,Blank,Not_Specified,7.763333e+01,1.233333e+00,0,Normal,0,3,0,23,0,0,0,YNH,
571,7.359155e+05,-99,8,8,139,1,196,196,Blank,Not_Specified,7.523333e+01,4.200000e+00,0,Normal,0,2,0,19,0,0,0,YNH,
571,7.359155e+05,-99,8,8,126,1,231,231,Blank,Not_Specified,7.686667e+01,1.066667e+00,0,Normal,0,3,0,23,0,0,0,YNH,
571,7.359155e+05,-99,8,8,139,1,3,3,Blank,Not_Specified,7.630000e+01,3.200000e+00,0,Normal,0,2,0,19,0,0,0,YNH,
571,7.359155e+05,-99,8,8,138,1,146,146,Blank,Not_Specified,7.626667e+01,5.966667e+00,0,Normal,0,2,0,22,0,0,0,YNH,
571,7.359155e+05,-99,8,8,139,1,236,236,Blank,Not_Specified,7.560000e+01,5.333333e+00,0,Normal,0,2,0,19,0,0,0,YNH,
571,7.359155e+05,-99,8,8,139,1,168,168,Blank,Not_Specified,7.840000e+01,-2.000000e-01,0,Normal,0,2,0,19,0,0,0,YNH,
571,7.359155e+05,-99,8,8,126,0,136,49,Blank,Not_Specified,7.750000e+01,3.333333e-02,0,Normal,0,3,0,23,0,0,0,YNH,
571,7.359155e+05,-99,8,8,139,1,131,131,Blank,Not_Specified,7.730000e+01,3.566667e+00,0,Normal,0,2,0,19,0,0,0,YNH,
571,7.359155e+05,-99,8,8,126,0,174,264,Blank,Not_Specified,7.556667e+01,3.133333e+00,0,Normal,0,3,0,23,0,0,0,YNH,
571,7.359155e+05,-99,8,8,139,1,272,272,Blank,Not_Specified,7.690000e+01,4,0,Normal,0,2,0,19,0,0,0,YNH,
571,7.359155e+05,-99,8,8,139,1,140,140,Blank,Not_Specified,7.503333e+01,3.266667e+00,0,Normal,0,2,0,19,0,0,0,YNH,
571,7.359155e+05,-99,8,8,139,1,60,60,Blank,Not_Specified,7.690000e+01,2.100000e+00,0,Normal,0,2,0,19,0,0,0,YNH,
571,7.359155e+05,-99,8,8,126,1,197,197,Blank,Not_Specified,7.726667e+01,1.133333e+00,0,Normal,0,3,0,23,0,0,0,YNH,
571,7.359155e+05,139,8,8,-99,1,193,193,Not_Specified,Blank,7.816667e+01,-4.266667e+00,0,Normal,0,1,19,0,0,0,YNH,0,
571,7.359155e+05,139,8,8,-99,0,116,118,Not_Specified,Blank,7.593333e+01,2.266667e+00,0,Normal,0,1,19,0,0,0,YNH,0,
571,7.359155e+05,139,8,8,126,1,187,187,Blank,Blank,7.466667e+01,2.566667e+00,0,Normal,0,2,19,23,0,0,YNH,YNH,
571,7.359155e+05,139,8,8,-99,1,44,44,Not_Specified,Blank,7.576667e+01,-2.100000e+00,0,Normal,0,1,19,0,0,0,YNH,0,
571,7.359155e+05,139,8,8,-99,1,15,15,Not_Specified,Blank,7.703333e+01,-2.000000e-01,0,Normal,0,1,19,0,0,0,YNH,0,
571,7.359155e+05,139,8,8,-99,1,200,200,Not_Specified,Blank,7.553333e+01,3.000000e-01,0,Normal,0,1,19,0,0,0,YNH,0,
571,7.359155e+05,139,8,8,-99,1,101,101,Not_Specified,Blank,7.550000e+01,1.066667e+00,0,Normal,0,1,19,0,0,0,YNH,0,
571,7.359155e+05,139,8,8,-99,1,2,2,Not_Specified,Blank,7.670000e+01,1.233333e+00,0,Normal,0,1,19,0,0,0,YNH,0,
571,7.359155e+05,139,8,8,138,1,89,89,Blank,Blank,7.626667e+01,5.400000e+00,0,Normal,0,1,19,22,0,0,YNH,YNH,
571,7.359155e+05,139,8,8,138,1,31,31,Blank,Blank,84,-1.866667e+00,0,Normal,0,1,19,22,0,0,YNH,YNH,
571,7.359155e+05,139,8,8,138,0,206,197,Blank,Blank,7.623333e+01,6.833333e+00,0,Normal,0,1,19,22,0,0,YNH,YNH,
571,7.359155e+05,139,8,8,-99,1,109,109,Not_Specified,Blank,7.690000e+01,7.666667e-01,0,Normal,0,1,19,0,0,0,YNH,0,
571,7.359155e+05,139,8,8,-99,1,202,202,Not_Specified,Blank,7.663333e+01,-3.333333e-01,0,Normal,0,1,19,0,0,0,YNH,0,
571,7.359155e+05,139,8,8,126,1,106,106,Blank,Blank,7.586667e+01,2.133333e+00,0,Normal,0,2,19,23,0,0,YNH,YNH,
571,7.359155e+05,139,8,8,-99,1,209,209,Not_Specified,Blank,7.703333e+01,-4.000000e-01,0,Normal,0,1,19,0,0,0,YNH,0,
571,7.359155e+05,139,8,8,138,1,257,257,Blank,Blank,7.580000e+01,7.166667e+00,0,Normal,0,1,19,22,0,0,YNH,YNH,
571,7.359155e+05,139,8,8,126,0,115,116,Blank,Blank,7.596667e+01,1.833333e+00,0,Normal,0,2,19,23,0,0,YNH,YNH,
571,7.359155e+05,139,8,8,138,1,190,190,Blank,Blank,7.663333e+01,6.766667e+00,0,Normal,0,1,19,22,0,0,YNH,YNH,
571,7.359155e+05,139,8,8,138,1,67,67,Blank,Blank,7.416667e+01,8.933333e+00,0,Normal,0,1,19,22,0,0,YNH,YNH,
571,7.359155e+05,139,8,8,-99,1,244,244,Not_Specified,Blank,7.610000e+01,8.333333e-01,0,Normal,0,1,19,0,0,0,YNH,0,
571,7.359155e+05,139,8,8,138,1,89,89,Blank,Blank,7.623333e+01,5.733333e+00,0,Normal,0,1,19,22,0,0,YNH,YNH,
571,7.359155e+05,139,8,8,126,1,168,168,Blank,Blank,7.576667e+01,3.700000e+00,0,Normal,0,2,19,23,0,0,YNH,YNH,
571,7.359155e+05,139,8,8,138,1,145,145,Blank,Blank,7.856667e+01,5.400000e+00,0,Normal,0,1,19,22,0,0,YNH,YNH,
571,7.359155e+05,139,8,8,138,1,40,40,Blank,Blank,7.610000e+01,1.130000e+01,0,Normal,0,1,19,22,0,0,YNH,YNH,
571,7.359155e+05,139,8,8,126,1,182,182,Blank,Blank,7.763333e+01,1.233333e+00,0,Normal,0,2,19,23,0,0,YNH,YNH,
571,7.359155e+05,139,8,8,126,1,231,231,Blank,Blank,7.686667e+01,1.066667e+00,0,Normal,0,2,19,23,0,0,YNH,YNH,
571,7.359155e+05,139,8,8,-99,1,186,186,Not_Specified,Blank,7.830000e+01,-2.000000e-01,0,Normal,0,1,19,0,0,0,YNH,0,
571,7.359155e+05,139,8,8,138,1,146,146,Blank,Blank,7.626667e+01,5.966667e+00,0,Normal,0,1,19,22,0,0,YNH,YNH,
571,7.359155e+05,139,8,8,-99,1,34,34,Not_Specified,Blank,7.796667e+01,-7.333333e-01,0,Normal,0,1,19,0,0,0,YNH,0,
571,7.359155e+05,139,8,8,-99,1,220,220,Not_Specified,Blank,7.736667e+01,9.000000e-01,0,Normal,0,1,19,0,0,0,YNH,0,
571,7.359155e+05,139,8,8,126,1,136,136,Blank,Blank,7.750000e+01,3.333333e-02,0,Normal,0,2,19,23,0,0,YNH,YNH,
571,7.359155e+05,139,8,8,-99,1,244,244,Not_Specified,Blank,7.553333e+01,1.333333e+00,0,Normal,0,1,19,0,0,0,YNH,0,
571,7.359155e+05,139,8,8,126,1,174,174,Blank,Blank,7.556667e+01,3.133333e+00,0,Normal,0,2,19,23,0,0,YNH,YNH,
571,7.359155e+05,139,8,8,126,1,197,197,Blank,Blank,7.726667e+01,1.133333e+00,0,Normal,0,2,19,23,0,0,YNH,YNH,
571,7.359155e+05,138,8,8,139,0,22,144,Blank,Blank,7.450000e+01,4.133333e+00,0,Normal,0,4,22,19,0,0,YNH,YNH,
571,7.359155e+05,138,8,8,-99,0,193,271,Not_Specified,Blank,7.816667e+01,-4.266667e+00,0,Normal,0,5,22,0,0,0,YNH,0,
571,7.359155e+05,138,8,8,-99,0,116,118,Not_Specified,Blank,7.593333e+01,2.266667e+00,0,Normal,0,5,22,0,0,0,YNH,0,
571,7.359155e+05,138,8,8,126,1,187,187,Blank,Blank,7.466667e+01,2.566667e+00,0,Normal,0,6,22,23,0,0,YNH,YNH,
571,7.359155e+05,138,8,8,-99,1,44,44,Not_Specified,Blank,7.576667e+01,-2.100000e+00,0,Normal,0,5,22,0,0,0,YNH,0,
571,7.359155e+05,138,8,8,-99,0,15,135,Not_Specified,Blank,7.703333e+01,-2.000000e-01,0,Normal,0,5,22,0,0,0,YNH,0,
571,7.359155e+05,138,8,8,-99,1,200,200,Not_Specified,Blank,7.553333e+01,3.000000e-01,0,Normal,0,5,22,0,0,0,YNH,0,
571,7.359155e+05,138,8,8,-99,0,101,39,Not_Specified,Blank,7.550000e+01,1.066667e+00,0,Normal,0,5,22,0,0,0,YNH,0,
571,7.359155e+05,138,8,8,139,1,104,104,Blank,Blank,7.633333e+01,2.066667e+00,0,Normal,0,4,22,19,0,0,YNH,YNH,
571,7.359155e+05,138,8,8,-99,1,2,2,Not_Specified,Blank,7.670000e+01,1.233333e+00,0,Normal,0,5,22,0,0,0,YNH,0,
571,7.359155e+05,138,8,8,139,1,80,80,Blank,Blank,7.550000e+01,4.166667e+00,0,Normal,0,4,22,19,0,0,YNH,YNH,
571,7.359155e+05,138,8,8,-99,1,109,109,Not_Specified,Blank,7.690000e+01,7.666667e-01,0,Normal,0,5,22,0,0,0,YNH,0,
571,7.359155e+05,138,8,8,-99,1,202,202,Not_Specified,Blank,7.663333e+01,-3.333333e-01,0,Normal,0,5,22,0,0,0,YNH,0,
571,7.359155e+05,138,8,8,139,1,166,166,Blank,Blank,7.576667e+01,1.066667e+00,0,Normal,0,4,22,19,0,0,YNH,YNH,
571,7.359155e+05,138,8,8,126,0,106,165,Blank,Blank,7.586667e+01,2.133333e+00,0,Normal,0,6,22,23,0,0,YNH,YNH,
571,7.359155e+05,138,8,8,-99,0,209,203,Not_Specified,Blank,7.703333e+01,-4.000000e-01,0,Normal,0,5,22,0,0,0,YNH,0,
571,7.359155e+05,138,8,8,139,1,241,241,Blank,Blank,7.476667e+01,2.866667e+00,0,Normal,0,4,22,19,0,0,YNH,YNH,
571,7.359155e+05,138,8,8,126,1,115,115,Blank,Blank,7.596667e+01,1.833333e+00,0,Normal,0,6,22,23,0,0,YNH,YNH,
571,7.359155e+05,138,8,8,139,1,159,159,Blank,Blank,7.670000e+01,2.666667e+00,0,Normal,0,4,22,19,0,0,YNH,YNH,
571,7.359155e+05,138,8,8,-99,1,244,244,Not_Specified,Blank,7.610000e+01,8.333333e-01,0,Normal,0,5,22,0,0,0,YNH,0,
571,7.359155e+05,138,8,8,139,1,141,141,Blank,Blank,7.646667e+01,3.366667e+00,0,Normal,0,4,22,19,0,0,YNH,YNH,
